# Generated from Mascinissa/LOOPerSet using generate_looperset_training_data.py
memory_size,loop_depth,total_trip_count,has_parametric_bounds,num_computations,num_reduction_computations,num_buffers,total_accesses,max_access_offset,program_name,target_loop_levels,target_parameters,log_speedup
10.0,3,1310720.0,0,1,0,1,1,0,function693726,[2],[8],-0.158121
10.0,3,1310720.0,0,1,0,1,1,0,function693726,[2],[16],-0.093339
0.38629913330078125,2,12288.0,0,2,1,5,10,1,function772151,[1],[4],-0.027907
0.38629913330078125,2,12288.0,0,2,1,5,10,1,function772151,[1],[8],0.164956
0.38629913330078125,2,12288.0,0,2,1,5,10,1,function772151,[1],[16],0.124208
0.0007476806640625,2,3072.0,0,1,1,1,3,1,function551340,[1],[4],-0.090507
0.0007476806640625,2,3072.0,0,1,1,1,3,1,function551340,[1],[8],0.103303
0.0007476806640625,2,3072.0,0,1,1,1,3,1,function551340,[1],[16],-0.093123
0.033233642578125,3,393216.0,0,1,1,1,5,1,function695143,[2],[4],-0.176089
0.033233642578125,3,393216.0,0,1,1,1,5,1,function695143,[2],[8],-0.175607
0.033233642578125,3,393216.0,0,1,1,1,5,1,function695143,[2],[16],-0.020460
0.015869140625,2,2048.0,0,1,0,2,2,0,function837075,[1],[4],-0.062520
0.015869140625,2,2048.0,0,1,0,2,2,0,function837075,[1],[8],-0.068928
0.015869140625,2,2048.0,0,1,0,2,2,0,function837075,[1],[16],-0.073479
0.033721923828125,3,524288.0,0,1,1,1,9,1,function707219,[2],[4],0.245136
0.033721923828125,3,524288.0,0,1,1,1,9,1,function707219,[2],[8],0.495515
0.033721923828125,3,524288.0,0,1,1,1,9,1,function707219,[2],[16],0.514669
1.015625,3,131072.0,0,1,1,2,2,0,function606342,[2],[4],-0.120211
1.015625,3,131072.0,0,1,1,2,2,0,function606342,[2],[8],0.058186
1.015625,3,131072.0,0,1,1,2,2,0,function606342,[2],[16],-0.177477
0.065460205078125,3,262144.0,0,1,1,1,12,1,function696940,[2],[4],0.070308
0.065460205078125,3,262144.0,0,1,1,1,12,1,function696940,[2],[8],0.164297
0.065460205078125,3,262144.0,0,1,1,1,12,1,function696940,[2],[16],0.118246
0.2593231201171875,2,16384.0,0,1,0,3,6,1,function610760,[1],[4],-0.669471
0.2593231201171875,2,16384.0,0,1,0,3,6,1,function610760,[1],[8],-0.767925
0.2593231201171875,2,16384.0,0,1,0,3,6,1,function610760,[1],[16],-0.425882
0.796875,3,98304.0,0,1,1,3,3,0,function682910,[2],[4],-0.255727
0.796875,3,98304.0,0,1,1,3,3,0,function682910,[2],[8],-0.639166
0.796875,3,98304.0,0,1,1,3,3,0,function682910,[2],[16],-0.032151
33.64558410644531,3,4194304.0,0,2,1,2,10,1,function825197,[2],[4],-0.058973
33.64558410644531,3,4194304.0,0,2,1,2,10,1,function825197,[2],[8],-0.021598
33.64558410644531,3,4194304.0,0,2,1,2,10,1,function825197,[2],[16],-0.032584
33.64558410644531,3,4194304.0,0,2,1,2,10,1,function825197,[2],[4],-0.009177
33.64558410644531,3,4194304.0,0,2,1,2,10,1,function825197,[2],[8],0.012769
33.64558410644531,3,4194304.0,0,2,1,2,10,1,function825197,[2],[16],0.043591
0.205078125,3,1179648.0,0,1,1,2,2,0,function690316,[2],[4],-0.017132
0.205078125,3,1179648.0,0,1,1,2,2,0,function690316,[2],[8],-0.004258
0.205078125,3,1179648.0,0,1,1,2,2,0,function690316,[2],[16],0.014955
0.046875,2,6144.0,0,1,0,1,1,0,function707367,[1],[4],-0.409427
0.046875,2,6144.0,0,1,0,1,1,0,function707367,[1],[8],-0.295591
0.046875,2,6144.0,0,1,0,1,1,0,function707367,[1],[16],0.049336
0.38873291015625,2,24576.0,0,1,0,2,10,1,function683057,[1],[4],0.127400
0.38873291015625,2,24576.0,0,1,0,2,10,1,function683057,[1],[8],0.217422
0.38873291015625,2,24576.0,0,1,0,2,10,1,function683057,[1],[16],0.179885
0.049346923828125,3,196608.0,0,1,1,1,9,1,function668831,[2],[4],-0.211944
0.049346923828125,3,196608.0,0,1,1,1,9,1,function668831,[2],[8],0.010086
0.049346923828125,3,196608.0,0,1,1,1,9,1,function668831,[2],[16],0.003229
4.03173828125,3,262144.0,0,1,1,3,4,1,function616528,[2],[4],-0.261238
4.03173828125,3,262144.0,0,1,1,3,4,1,function616528,[2],[8],-0.329884
128.5,3,16777216.0,0,1,1,2,2,0,function622543,[2],[4],-0.104492
128.5,3,16777216.0,0,1,1,2,2,0,function622543,[2],[8],-0.098379
128.5,3,16777216.0,0,1,1,2,2,0,function622543,[2],[16],-0.093817
1.546875,3,196608.0,0,1,1,2,2,0,function706299,[2],[4],-0.008576
1.546875,3,196608.0,0,1,1,2,2,0,function706299,[2],[8],-0.047140
1.546875,3,196608.0,0,1,1,2,2,0,function706299,[2],[16],0.078707
0.515625,3,32768.0,0,1,0,3,3,1,function667545,[2],[4],-0.404194
0.515625,3,32768.0,0,1,0,3,3,1,function667545,[2],[8],-0.506333
0.515625,3,32768.0,0,1,0,3,3,1,function667545,[2],[16],-0.161374
2.0625,4,16777216.0,0,1,1,1,3,1,function608830,[3],[4],-0.182571
2.0625,4,16777216.0,0,1,1,1,3,1,function608830,[3],[8],-0.038229
2.0625,4,16777216.0,0,1,1,1,3,1,function608830,[3],[16],-0.173726
30.064491271972656,3,2516582400.0,0,1,1,2,10,1,function622259,[2],[4],0.137903
30.064491271972656,3,2516582400.0,0,1,1,2,10,1,function622259,[2],[8],0.183355
30.064491271972656,3,2516582400.0,0,1,1,2,10,1,function622259,[2],[16],0.203053
6.015625,3,786432.0,0,1,1,2,2,0,function623198,[2],[4],-0.176323
6.015625,3,786432.0,0,1,1,2,2,0,function623198,[2],[8],0.053130
6.015625,3,786432.0,0,1,1,2,2,0,function623198,[2],[16],0.026805
0.02568817138671875,2,1024.0,0,2,1,4,12,1,function770539,[1],[4],0.301083
0.02568817138671875,2,1024.0,0,2,1,4,12,1,function770539,[1],[8],-0.083880
0.02568817138671875,2,1024.0,0,2,1,4,12,1,function770539,[1],[16],0.402061
0.1909332275390625,2,24576.0,0,2,1,3,6,1,function773950,[1],[4],-0.117658
0.1909332275390625,2,24576.0,0,2,1,3,6,1,function773950,[1],[8],-0.146620
0.1909332275390625,2,24576.0,0,2,1,3,6,1,function773950,[1],[16],-0.047265
0.0016632080078125,2,128.0,0,2,1,3,9,1,function1112462,[1],[4],0.235791
0.0016632080078125,2,128.0,0,2,1,3,9,1,function1112462,[1],[8],0.093069
0.0016632080078125,2,128.0,0,2,1,3,9,1,function1112462,[1],[16],0.143584
0.20074462890625,2,24576.0,0,2,2,4,9,1,function826810,[1],[4],-0.033363
0.20074462890625,2,24576.0,0,2,2,4,9,1,function826810,[1],[8],0.052361
0.20074462890625,2,24576.0,0,2,2,4,9,1,function826810,[1],[16],0.092757
0.0058746337890625,2,983040.0,0,1,1,1,3,1,function606917,[1],[4],-0.309344
0.0058746337890625,2,983040.0,0,1,1,1,3,1,function606917,[1],[8],-0.024613
0.0058746337890625,2,983040.0,0,1,1,1,3,1,function606917,[1],[16],0.159424
12.375,3,1572864.0,0,1,0,1,3,1,function551520,[2],[4],-0.427796
12.375,3,1572864.0,0,1,0,1,3,1,function551520,[2],[8],-0.065902
12.375,3,1572864.0,0,1,0,1,3,1,function551520,[2],[16],-0.187713
0.0322265625,3,131072.0,0,1,1,1,3,1,function709813,[2],[4],-0.208271
0.0322265625,3,131072.0,0,1,1,1,3,1,function709813,[2],[8],-0.198225
0.0322265625,3,131072.0,0,1,1,1,3,1,function709813,[2],[16],-0.176959
0.04984283447265625,2,3072.0,0,1,0,2,6,1,function692145,[1],[4],-0.494276
0.04984283447265625,2,3072.0,0,1,0,2,6,1,function692145,[1],[8],-0.642637
0.04984283447265625,2,3072.0,0,1,0,2,6,1,function692145,[1],[16],-0.651814
0.78369140625,2,102400.0,0,1,1,2,2,0,function794466,[1],[4],-0.025301
0.78369140625,2,102400.0,0,1,1,2,2,0,function794466,[1],[8],-0.189926
0.78369140625,2,102400.0,0,1,1,2,2,0,function794466,[1],[16],-0.055745
2.25,3,98304.0,0,1,0,3,3,0,function619833,[2],[4],-0.304120
2.25,3,98304.0,0,1,0,3,3,0,function619833,[2],[8],-0.154572
2.25,3,98304.0,0,1,0,3,3,0,function619833,[2],[16],-0.039820
24.00390625,4,67108864.0,0,1,1,3,3,0,function608312,[3],[4],-0.039391
24.00390625,4,67108864.0,0,1,1,3,3,0,function608312,[3],[8],-0.039453
24.00390625,4,67108864.0,0,1,1,3,3,0,function608312,[3],[16],-0.039474
0.1875,2,8192.0,0,1,0,3,3,0,function644049,[1],[4],-0.003576
0.1875,2,8192.0,0,1,0,3,3,0,function644049,[1],[8],0.124629
0.1875,2,8192.0,0,1,0,3,3,0,function644049,[1],[16],-0.055226
0.016357421875,3,32768.0,0,1,1,2,4,1,function706832,[2],[4],-0.073123
0.016357421875,3,32768.0,0,1,1,2,4,1,function706832,[2],[8],0.142532
0.016357421875,3,32768.0,0,1,1,2,4,1,function706832,[2],[16],0.127618
1.073028564453125,3,131072.0,0,1,0,2,10,1,function700661,[2],[4],-0.018064
1.073028564453125,3,131072.0,0,1,0,2,10,1,function700661,[2],[8],-0.056852
1.073028564453125,3,131072.0,0,1,0,2,10,1,function700661,[2],[16],-0.049328
0.515625,3,65536.0,0,1,1,2,2,0,function621824,[2],[4],-0.028435
0.515625,3,65536.0,0,1,1,2,2,0,function621824,[2],[8],-0.031673
0.515625,3,65536.0,0,1,1,2,2,0,function621824,[2],[16],0.049009
0.017120361328125,3,65536.0,0,1,1,1,5,1,function648416,[2],[4],-0.193323
0.017120361328125,3,65536.0,0,1,1,1,5,1,function648416,[2],[8],-0.095713
0.017120361328125,3,65536.0,0,1,1,1,5,1,function648416,[2],[16],-0.061364
21.01171875,3,754974720.0,0,2,2,4,6,1,function762467,[2],[4],-0.064151
21.01171875,3,754974720.0,0,2,2,4,6,1,function762467,[2],[8],-0.071131
21.01171875,3,754974720.0,0,2,2,4,6,1,function762467,[2],[16],-0.025958
21.01171875,3,754974720.0,0,2,2,4,6,1,function762467,[2],[4],0.318706
21.01171875,3,754974720.0,0,2,2,4,6,1,function762467,[2],[8],0.559042
21.01171875,3,754974720.0,0,2,2,4,6,1,function762467,[2],[16],0.659026
10.0,3,1310720.0,0,1,0,1,3,0,function715000,[2],[4],-0.428497
10.0,3,1310720.0,0,1,0,1,3,0,function715000,[2],[8],-0.497143
10.0,3,1310720.0,0,1,0,1,3,0,function715000,[2],[16],-0.138269
200.00294494628906,4,10066329600.0,0,1,1,2,4,1,function554044,[3],[4],0.200685
200.00294494628906,4,10066329600.0,0,1,1,2,4,1,function554044,[3],[8],0.295917
200.00294494628906,4,10066329600.0,0,1,1,2,4,1,function554044,[3],[16],-0.378364
4.0,3,262144.0,0,1,0,2,2,0,function550719,[2],[4],-0.476357
4.0,3,262144.0,0,1,0,2,2,0,function550719,[2],[8],-0.412859
4.0,3,262144.0,0,1,0,2,2,0,function550719,[2],[16],-0.079431
0.0954742431640625,2,12288.0,0,2,1,2,5,1,function776246,[1],[4],-0.308749
0.0954742431640625,2,12288.0,0,2,1,2,5,1,function776246,[1],[8],-0.246353
0.0954742431640625,2,12288.0,0,2,1,2,5,1,function776246,[1],[16],-0.323799
21.601654052734375,3,335544320.0,0,3,3,6,25,1,function819327,[2],[4],-0.001097
21.601654052734375,3,335544320.0,0,3,3,6,25,1,function819327,[2],[8],0.031483
21.601654052734375,3,335544320.0,0,3,3,6,25,1,function819327,[2],[16],0.047618
21.601654052734375,3,335544320.0,0,3,3,6,25,1,function819327,[2],[4],-0.029983
21.601654052734375,3,335544320.0,0,3,3,6,25,1,function819327,[2],[8],-0.028869
21.601654052734375,3,335544320.0,0,3,3,6,25,1,function819327,[2],[16],-0.028802
0.078125,3,393216.0,0,1,1,2,2,0,function628315,[2],[4],-0.023761
0.078125,3,393216.0,0,1,1,2,2,0,function628315,[2],[8],-0.021663
0.078125,3,393216.0,0,1,1,2,2,0,function628315,[2],[16],-0.019127
0.2578125,3,32768.0,0,1,1,2,2,0,function667817,[2],[4],-0.456521
0.2578125,3,32768.0,0,1,1,2,2,0,function667817,[2],[8],-0.098714
0.2578125,3,32768.0,0,1,1,2,2,0,function667817,[2],[16],-0.146515
14.0,4,83886080.0,0,2,2,3,3,0,function833418,[3],[4],0.162152
14.0,4,83886080.0,0,2,2,3,3,0,function833418,[3],[8],0.186497
14.0,4,83886080.0,0,2,2,3,3,0,function833418,[3],[16],0.136984
1.546875,3,98304.0,0,1,0,2,3,1,function668870,[2],[4],-0.075453
1.546875,3,98304.0,0,1,0,2,3,1,function668870,[2],[8],-0.092845
1.546875,3,98304.0,0,1,0,2,3,1,function668870,[2],[16],0.086248
0.01611328125,3,32768.0,0,1,1,2,3,1,function650654,[2],[4],-0.159859
0.01611328125,3,32768.0,0,1,1,2,3,1,function650654,[2],[8],-0.154480
0.01611328125,3,32768.0,0,1,1,2,3,1,function650654,[2],[16],-0.234756
0.0954742431640625,2,12288.0,0,1,1,2,5,1,function708262,[1],[4],-0.275306
0.0954742431640625,2,12288.0,0,1,1,2,5,1,function708262,[1],[8],-0.440251
0.0954742431640625,2,12288.0,0,1,1,2,5,1,function708262,[1],[16],-0.165782
0.515625,3,65536.0,0,1,1,2,2,0,function693047,[2],[4],-0.060700
0.515625,3,65536.0,0,1,1,2,2,0,function693047,[2],[8],-0.160680
0.515625,3,65536.0,0,1,1,2,2,0,function693047,[2],[16],-0.069119
2.2520523071289062,3,131072.0,0,1,1,3,13,1,function712443,[2],[4],-0.006797
2.2520523071289062,3,131072.0,0,1,1,3,13,1,function712443,[2],[8],0.006374
2.2520523071289062,3,131072.0,0,1,1,3,13,1,function712443,[2],[16],-0.023970
0.0173797607421875,2,1024.0,0,2,1,3,6,1,function770058,[1],[4],-0.134749
0.0173797607421875,2,1024.0,0,2,1,3,6,1,function770058,[1],[8],-0.442940
0.0173797607421875,2,1024.0,0,2,1,3,6,1,function770058,[1],[16],-0.055175
0.024169921875,2,3072.0,0,1,1,2,2,0,function704912,[1],[4],0.161234
0.024169921875,2,3072.0,0,1,1,2,2,0,function704912,[1],[8],0.169292
0.024169921875,2,3072.0,0,1,1,2,2,0,function704912,[1],[16],0.203863
80.001953125,3,10485760.0,0,1,0,2,1,0,function815071,[2],[4],0.134198
80.001953125,3,10485760.0,0,1,0,2,1,0,function815071,[2],[8],0.249581
80.001953125,3,10485760.0,0,1,0,2,1,0,function815071,[2],[16],0.257019
513.5039138793945,3,33554432.0,0,2,1,5,5,1,function776171,[2],[4],-0.057536
513.5039138793945,3,33554432.0,0,2,1,5,5,1,function776171,[2],[8],-0.078504
513.5039138793945,3,33554432.0,0,2,1,5,5,1,function776171,[2],[16],-0.043099
0.03372955322265625,2,4096.0,0,1,1,2,10,1,function627129,[1],[4],-1.340031
0.03372955322265625,2,4096.0,0,1,1,2,10,1,function627129,[1],[8],-0.987112
0.03372955322265625,2,4096.0,0,1,1,2,10,1,function627129,[1],[16],-0.020407
1.015625,3,65536.0,0,1,0,3,3,0,function656027,[2],[4],-0.122044
1.015625,3,65536.0,0,1,0,3,3,0,function656027,[2],[16],-0.354371
102.0,4,402653184.0,0,2,2,5,4,0,function760718,[3],[4],0.045044
102.0,4,402653184.0,0,2,2,5,4,0,function760718,[3],[8],0.043137
102.0,4,402653184.0,0,2,2,5,4,0,function760718,[3],[16],0.042540
102.0,4,402653184.0,0,2,2,5,4,0,function760718,[3],[4],0.030736
102.0,4,402653184.0,0,2,2,5,4,0,function760718,[3],[8],0.033682
102.0,4,402653184.0,0,2,2,5,4,0,function760718,[3],[16],0.014504
1.016357421875,3,131072.0,0,1,1,4,4,0,function644983,[2],[4],-0.059797
1.016357421875,3,131072.0,0,1,1,4,4,0,function644983,[2],[8],-0.042056
1.016357421875,3,131072.0,0,1,1,4,4,0,function644983,[2],[16],0.077735
12.00048828125,3,786432.0,0,1,0,3,4,0,function550898,[2],[4],-0.194378
12.00048828125,3,786432.0,0,1,0,3,4,0,function550898,[2],[8],-0.284811
12.00048828125,3,786432.0,0,1,0,3,4,0,function550898,[2],[16],-0.220699
9.001953125,3,603979776.0,0,1,1,3,4,1,function617570,[2],[4],-0.044048
9.001953125,3,603979776.0,0,1,1,3,4,1,function617570,[2],[8],-0.044004
9.001953125,3,603979776.0,0,1,1,3,4,1,function617570,[2],[16],-0.043495
0.000732421875,2,2048.0,0,1,1,2,2,0,function685748,[1],[4],-1.445449
0.000732421875,2,2048.0,0,1,1,2,2,0,function685748,[1],[8],-0.037468
0.000732421875,2,2048.0,0,1,1,2,2,0,function685748,[1],[16],-0.041703
0.7734375,3,98304.0,0,1,1,2,2,0,function709840,[2],[4],-0.061566
0.7734375,3,98304.0,0,1,1,2,2,0,function709840,[2],[8],0.073625
0.7734375,3,98304.0,0,1,1,2,2,0,function709840,[2],[16],-0.060169
2.0078125,3,335544320.0,0,1,1,1,4,1,function835012,[2],[4],-0.289056
2.0078125,3,335544320.0,0,1,1,1,4,1,function835012,[2],[8],-0.330023
2.0078125,3,335544320.0,0,1,1,1,4,1,function835012,[2],[16],-0.305252
230.4091339111328,3,9437184.0,0,2,1,5,11,1,function812067,[2],[4],-0.002295
230.4091339111328,3,9437184.0,0,2,1,5,11,1,function812067,[2],[8],-0.000982
230.4091339111328,3,9437184.0,0,2,1,5,11,1,function812067,[2],[4],0.119158
230.4091339111328,3,9437184.0,0,2,1,5,11,1,function812067,[2],[8],0.151858
0.0019683837890625,2,16384.0,0,1,1,1,3,1,function603788,[1],[4],0.146147
0.0019683837890625,2,16384.0,0,1,1,1,3,1,function603788,[1],[8],-0.030650
0.0019683837890625,2,16384.0,0,1,1,1,3,1,function603788,[1],[16],-0.031781
4.015632629394531,2,262144.0,0,2,1,3,6,1,function798286,[1],[4],-0.194097
4.015632629394531,2,262144.0,0,2,1,3,6,1,function798286,[1],[8],-0.281476
4.015632629394531,2,262144.0,0,2,1,3,6,1,function798286,[1],[16],-0.221420
0.5713272094726562,3,4718592.0,0,2,2,2,13,1,function778761,[2],[4],0.159932
0.5713272094726562,3,4718592.0,0,2,2,2,13,1,function778761,[2],[8],0.365204
0.5713272094726562,3,4718592.0,0,2,2,2,13,1,function778761,[2],[16],0.282192
2.0097808837890625,2,262144.0,0,1,1,2,4,1,function795404,[1],[4],-0.018265
2.0097808837890625,2,262144.0,0,1,1,2,4,1,function795404,[1],[8],-0.058675
2.0097808837890625,2,262144.0,0,1,1,2,4,1,function795404,[1],[16],-0.048601
37.713478088378906,3,1572864.0,0,2,1,5,17,1,function760651,[2],[4],-0.069917
37.713478088378906,3,1572864.0,0,2,1,5,17,1,function760651,[2],[8],-0.081970
37.713478088378906,3,1572864.0,0,2,1,5,17,1,function760651,[2],[16],-0.082343
37.713478088378906,3,1572864.0,0,2,1,5,17,1,function760651,[2],[4],0.007435
37.713478088378906,3,1572864.0,0,2,1,5,17,1,function760651,[2],[8],0.032514
37.713478088378906,3,1572864.0,0,2,1,5,17,1,function760651,[2],[16],0.042296
0.00855255126953125,2,1024.0,0,1,1,3,3,1,function664104,[1],[4],-0.363242
0.00855255126953125,2,1024.0,0,1,1,3,3,1,function664104,[1],[8],-0.072261
0.00855255126953125,2,1024.0,0,1,1,3,3,1,function664104,[1],[16],-0.074662
12.2197265625,3,1572864.0,0,1,1,2,2,1,function821322,[2],[4],-0.164421
12.2197265625,3,1572864.0,0,1,1,2,2,1,function821322,[2],[8],-0.006878
12.2197265625,3,1572864.0,0,1,1,2,2,1,function821322,[2],[16],0.004323
0.065460205078125,3,524288.0,0,1,1,1,10,1,function716480,[2],[4],0.034170
0.065460205078125,3,524288.0,0,1,1,1,10,1,function716480,[2],[8],-0.033811
0.065460205078125,3,524288.0,0,1,1,1,10,1,function716480,[2],[16],0.071828
1.5002593994140625,3,6291456.0,0,1,1,2,4,1,function617497,[2],[4],-0.110393
1.5002593994140625,3,6291456.0,0,1,1,2,4,1,function617497,[2],[8],-0.127941
1.5002593994140625,3,6291456.0,0,1,1,2,4,1,function617497,[2],[16],0.125748
0.515625,3,65536.0,0,1,1,3,3,0,function685414,[2],[8],-0.165523
0.515625,3,65536.0,0,1,1,3,3,0,function685414,[2],[16],0.001718
0.049072265625,2,3072.0,0,2,1,3,4,1,function773999,[1],[4],-0.051318
0.049072265625,2,3072.0,0,2,1,3,4,1,function773999,[1],[8],-0.054391
0.049072265625,2,3072.0,0,2,1,3,4,1,function773999,[1],[16],-0.024487
39.49818420410156,4,4194304.0,0,2,1,3,13,1,function805623,[3],[4],0.079442
39.49818420410156,4,4194304.0,0,2,1,3,13,1,function805623,[3],[8],0.133576
39.49818420410156,4,4194304.0,0,2,1,3,13,1,function805623,[3],[16],0.112804
0.93994140625,3,6553600.0,0,1,1,3,3,0,function682586,[2],[4],-0.127138
0.93994140625,3,6553600.0,0,1,1,3,3,0,function682586,[2],[8],-0.087108
0.93994140625,3,6553600.0,0,1,1,3,3,0,function682586,[2],[16],-0.152762
14.4375,3,1835008.0,0,1,1,2,3,1,function695536,[2],[4],-0.070542
14.4375,3,1835008.0,0,1,1,2,3,1,function695536,[2],[8],0.206922
14.4375,3,1835008.0,0,1,1,2,3,1,function695536,[2],[16],0.025389
0.015869140625,2,1024.0,0,1,0,2,2,1,function830878,[1],[4],-0.051482
0.015869140625,2,1024.0,0,1,0,2,2,1,function830878,[1],[8],-0.050286
0.015869140625,2,1024.0,0,1,0,2,2,1,function830878,[1],[16],-0.045490
2.03125,3,262144.0,0,1,1,2,2,0,function641482,[2],[4],-0.202679
2.03125,3,262144.0,0,1,1,2,2,0,function641482,[2],[8],-0.114045
2.03125,3,262144.0,0,1,1,2,2,0,function641482,[2],[16],-0.002644
10.15625,3,1310720.0,0,1,0,2,2,0,function664412,[2],[4],-0.280313
10.15625,3,1310720.0,0,1,0,2,2,0,function664412,[2],[8],-0.150165
10.15625,3,1310720.0,0,1,0,2,2,0,function664412,[2],[16],-0.272456
0.0039215087890625,2,1048576.0,0,1,1,1,3,1,function786833,[1],[4],0.110835
0.0039215087890625,2,1048576.0,0,1,1,1,3,1,function786833,[1],[8],-0.029860
0.0039215087890625,2,1048576.0,0,1,1,1,3,1,function786833,[1],[16],0.110851
2.2051162719726562,3,27525120.0,0,1,1,2,10,1,function695897,[2],[4],-0.234038
2.2051162719726562,3,27525120.0,0,1,1,2,10,1,function695897,[2],[8],-0.234566
2.2051162719726562,3,27525120.0,0,1,1,2,10,1,function695897,[2],[16],-0.232411
60.46923828125,4,503316480.0,0,2,2,4,6,0,function812875,[3],[4],0.259986
60.46923828125,4,503316480.0,0,2,2,4,6,0,function812875,[3],[8],0.294938
60.46923828125,4,503316480.0,0,2,2,4,6,0,function812875,[3],[16],0.294302
60.46923828125,4,503316480.0,0,2,2,4,6,0,function812875,[2],[4],-0.008576
60.46923828125,4,503316480.0,0,2,2,4,6,0,function812875,[2],[8],-0.009183
60.46923828125,4,503316480.0,0,2,2,4,6,0,function812875,[2],[16],-0.000532
0.008056640625,3,32768.0,0,1,1,1,2,1,function679566,[2],[4],-0.145789
0.008056640625,3,32768.0,0,1,1,1,2,1,function679566,[2],[8],-0.167539
0.008056640625,3,32768.0,0,1,1,1,2,1,function679566,[2],[16],-0.160461
0.474609375,3,4718592.0,0,2,2,2,7,1,function801686,[2],[4],-0.001752
0.474609375,3,4718592.0,0,2,2,2,7,1,function801686,[2],[8],0.009443
0.474609375,3,4718592.0,0,2,2,2,7,1,function801686,[2],[16],0.010057
0.474609375,3,4718592.0,0,2,2,2,7,1,function801686,[2],[4],-0.033234
0.474609375,3,4718592.0,0,2,2,2,7,1,function801686,[2],[8],-0.014773
0.474609375,3,4718592.0,0,2,2,2,7,1,function801686,[2],[16],-0.032173
12.039093017578125,3,1610612736.0,0,1,1,1,9,1,function552132,[2],[4],1.498907
12.039093017578125,3,1610612736.0,0,1,1,1,9,1,function552132,[2],[8],1.498878
12.039093017578125,3,1610612736.0,0,1,1,1,9,1,function552132,[2],[16],0.416798
0.0083160400390625,2,1024.0,0,1,1,2,4,1,function667767,[1],[4],-0.090964
0.0083160400390625,2,1024.0,0,1,1,2,4,1,function667767,[1],[8],-0.099757
0.0083160400390625,2,1024.0,0,1,1,2,4,1,function667767,[1],[16],-0.094930
353.0308303833008,4,2013265920.0,0,2,2,3,9,1,function766985,[3],[4],0.883972
353.0308303833008,4,2013265920.0,0,2,2,3,9,1,function766985,[3],[8],0.865327
353.0308303833008,4,2013265920.0,0,2,2,3,9,1,function766985,[3],[16],0.911148
0.126953125,3,3145728.0,0,1,1,1,1,1,function649754,[2],[4],-0.372049
0.126953125,3,3145728.0,0,1,1,1,1,1,function649754,[2],[8],-0.236739
0.126953125,3,3145728.0,0,1,1,1,1,1,function649754,[2],[16],-0.225428
4.529350280761719,3,67108864.0,0,2,2,3,14,1,function780583,[2],[4],-0.257708
4.529350280761719,3,67108864.0,0,2,2,3,14,1,function780583,[2],[8],-0.288255
4.529350280761719,3,67108864.0,0,2,2,3,14,1,function780583,[2],[16],-0.282855
1.125,4,2097152.0,0,2,2,2,2,0,function803472,[3],[4],-0.092424
1.125,4,2097152.0,0,2,2,2,2,0,function803472,[3],[8],-0.077625
0.31592559814453125,2,20480.0,0,1,1,3,5,1,function794689,[1],[4],-0.279359
0.31592559814453125,2,20480.0,0,1,1,3,5,1,function794689,[1],[8],-0.274421
0.31592559814453125,2,20480.0,0,1,1,3,5,1,function794689,[1],[16],-0.254764
4.190948486328125,3,524288.0,0,1,1,2,5,1,function785949,[2],[4],-0.034643
4.190948486328125,3,524288.0,0,1,1,2,5,1,function785949,[2],[8],-0.038695
4.190948486328125,3,524288.0,0,1,1,2,5,1,function785949,[2],[16],-0.009185
32.37646484375,3,4194304.0,0,1,1,2,4,1,function707463,[2],[4],0.083769
32.37646484375,3,4194304.0,0,1,1,2,4,1,function707463,[2],[8],0.273909
32.37646484375,3,4194304.0,0,1,1,2,4,1,function707463,[2],[16],0.158383
2.03125,3,262144.0,0,1,1,2,2,0,function696381,[2],[4],0.048790
2.03125,3,262144.0,0,1,1,2,2,0,function696381,[2],[8],0.047970
2.03125,3,262144.0,0,1,1,2,2,0,function696381,[2],[16],-0.039049
0.25,3,32768.0,0,1,0,1,1,0,function699994,[2],[4],-0.017619
0.25,3,32768.0,0,1,0,1,1,0,function699994,[2],[8],0.007323
0.25,3,32768.0,0,1,0,1,1,0,function699994,[2],[16],0.024400
0.0332183837890625,2,4096.0,0,2,2,3,6,1,function765372,[1],[4],-0.331137
0.0332183837890625,2,4096.0,0,2,2,3,6,1,function765372,[1],[8],-0.386031
0.0332183837890625,2,4096.0,0,2,2,3,6,1,function765372,[1],[16],-0.295660
1.03125,3,131072.0,0,1,1,2,2,0,function687965,[2],[4],-0.057644
1.03125,3,131072.0,0,1,1,2,2,0,function687965,[2],[8],-0.173227
1.03125,3,131072.0,0,1,1,2,2,0,function687965,[2],[16],0.071920
0.5634765625,2,24576.0,0,1,1,4,4,0,function810621,[1],[4],-0.265050
0.5634765625,2,24576.0,0,1,1,4,4,0,function810621,[1],[8],-0.052342
0.5634765625,2,24576.0,0,1,1,4,4,0,function810621,[1],[16],0.060840
258.0,3,33554432.0,0,1,1,3,3,0,function554293,[2],[4],-0.185579
258.0,3,33554432.0,0,1,1,3,3,0,function554293,[2],[8],-0.184094
258.0,3,33554432.0,0,1,1,3,3,0,function554293,[2],[16],-0.070842
0.287139892578125,3,4718592.0,0,1,1,1,9,1,function669820,[2],[4],0.124372
0.287139892578125,3,4718592.0,0,1,1,1,9,1,function669820,[2],[8],0.186299
0.287139892578125,3,4718592.0,0,1,1,1,9,1,function669820,[2],[16],0.214457
0.25806427001953125,3,32768.0,0,1,0,2,3,1,function705170,[2],[4],0.040730
